"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Feb-14-2018)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
New York - Rochester,EIP,2015-16,2016,15,65+ yr,120.5,4.3
New York - Rochester,EIP,2015-16,2016,16,65+ yr,127.4,6.9
New York - Rochester,EIP,2015-16,2016,17,65+ yr,130.6,3.2
New York - Rochester,EIP,2015-16,2015,40,Overall,0,0
New York - Rochester,EIP,2015-16,2015,41,Overall,0,0
New York - Rochester,EIP,2015-16,2015,42,Overall,0,0
New York - Rochester,EIP,2015-16,2015,43,Overall,0,0
New York - Rochester,EIP,2015-16,2015,44,Overall,0,0
New York - Rochester,EIP,2015-16,2015,45,Overall,0,0
New York - Rochester,EIP,2015-16,2015,46,Overall,0,0
New York - Rochester,EIP,2015-16,2015,47,Overall,0.4,0.4
New York - Rochester,EIP,2015-16,2015,48,Overall,0.5,0.1
New York - Rochester,EIP,2015-16,2015,49,Overall,0.6,0.1
New York - Rochester,EIP,2015-16,2015,50,Overall,1,0.4
New York - Rochester,EIP,2015-16,2015,51,Overall,1.2,0.3
New York - Rochester,EIP,2015-16,2015,52,Overall,1.2,0
New York - Rochester,EIP,2015-16,2016,1,Overall,1.4,0.2
New York - Rochester,EIP,2015-16,2016,2,Overall,1.9,0.5
New York - Rochester,EIP,2015-16,2016,3,Overall,2.2,0.3
New York - Rochester,EIP,2015-16,2016,4,Overall,3.1,0.9
New York - Rochester,EIP,2015-16,2016,5,Overall,4,1
New York - Rochester,EIP,2015-16,2016,6,Overall,5.5,1.5
New York - Rochester,EIP,2015-16,2016,7,Overall,7.8,2.3
New York - Rochester,EIP,2015-16,2016,8,Overall,11.1,3.3
New York - Rochester,EIP,2015-16,2016,9,Overall,16.8,5.7
New York - Rochester,EIP,2015-16,2016,10,Overall,25.4,8.6
New York - Rochester,EIP,2015-16,2016,11,Overall,35.8,10.4
New York - Rochester,EIP,2015-16,2016,12,Overall,45.3,9.5
New York - Rochester,EIP,2015-16,2016,13,Overall,52.1,6.8
New York - Rochester,EIP,2015-16,2016,14,Overall,57.6,5.5
New York - Rochester,EIP,2015-16,2016,15,Overall,59.6,2
New York - Rochester,EIP,2015-16,2016,16,Overall,62.2,2.5
New York - Rochester,EIP,2015-16,2016,17,Overall,63.7,1.5
New York - Rochester,EIP,2016-17,2016,40,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,41,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,42,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,43,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,44,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,45,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,46,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,47,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,48,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,49,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,50,0-4 yr,0,0
New York - Rochester,EIP,2016-17,2016,51,0-4 yr,1.6,1.6
New York - Rochester,EIP,2016-17,2016,52,0-4 yr,3.3,1.6
New York - Rochester,EIP,2016-17,2017,1,0-4 yr,4.9,1.6
New York - Rochester,EIP,2016-17,2017,2,0-4 yr,6.5,1.6
New York - Rochester,EIP,2016-17,2017,3,0-4 yr,8.2,1.6
New York - Rochester,EIP,2016-17,2017,4,0-4 yr,9.8,1.6
New York - Rochester,EIP,2016-17,2017,5,0-4 yr,11.4,1.6
New York - Rochester,EIP,2016-17,2017,6,0-4 yr,16.3,4.9
New York - Rochester,EIP,2016-17,2017,7,0-4 yr,18,1.6
New York - Rochester,EIP,2016-17,2017,8,0-4 yr,26.1,8.2
New York - Rochester,EIP,2016-17,2017,9,0-4 yr,27.8,1.6
New York - Rochester,EIP,2016-17,2017,10,0-4 yr,31,3.3
New York - Rochester,EIP,2016-17,2017,11,0-4 yr,31,0
New York - Rochester,EIP,2016-17,2017,12,0-4 yr,35.9,4.9
New York - Rochester,EIP,2016-17,2017,13,0-4 yr,37.6,1.6
New York - Rochester,EIP,2016-17,2017,14,0-4 yr,37.6,0
New York - Rochester,EIP,2016-17,2017,15,0-4 yr,37.6,0
New York - Rochester,EIP,2016-17,2017,16,0-4 yr,37.6,0
New York - Rochester,EIP,2016-17,2017,17,0-4 yr,37.6,0
New York - Rochester,EIP,2016-17,2016,40,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,41,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,42,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,43,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,44,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,45,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,46,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,47,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,48,5-17 yr,0,0
New York - Rochester,EIP,2016-17,2016,49,5-17 yr,0.6,0.6
New York - Rochester,EIP,2016-17,2016,50,5-17 yr,1.1,0.6
New York - Rochester,EIP,2016-17,2016,51,5-17 yr,1.1,0
New York - Rochester,EIP,2016-17,2016,52,5-17 yr,1.7,0.6
New York - Rochester,EIP,2016-17,2017,1,5-17 yr,1.7,0
New York - Rochester,EIP,2016-17,2017,2,5-17 yr,1.7,0
New York - Rochester,EIP,2016-17,2017,3,5-17 yr,2.8,1.1
New York - Rochester,EIP,2016-17,2017,4,5-17 yr,3.4,0.6
New York - Rochester,EIP,2016-17,2017,5,5-17 yr,5.1,1.7
New York - Rochester,EIP,2016-17,2017,6,5-17 yr,7.4,2.3
New York - Rochester,EIP,2016-17,2017,7,5-17 yr,9.1,1.7
New York - Rochester,EIP,2016-17,2017,8,5-17 yr,11.3,2.3
New York - Rochester,EIP,2016-17,2017,9,5-17 yr,11.3,0
New York - Rochester,EIP,2016-17,2017,10,5-17 yr,11.3,0
New York - Rochester,EIP,2016-17,2017,11,5-17 yr,11.9,0.6
New York - Rochester,EIP,2016-17,2017,12,5-17 yr,11.9,0
New York - Rochester,EIP,2016-17,2017,13,5-17 yr,13.6,1.7
New York - Rochester,EIP,2016-17,2017,14,5-17 yr,14.2,0.6
New York - Rochester,EIP,2016-17,2017,15,5-17 yr,15.3,1.1
New York - Rochester,EIP,2016-17,2017,16,5-17 yr,16.4,1.1
New York - Rochester,EIP,2016-17,2017,17,5-17 yr,16.4,0
New York - Rochester,EIP,2016-17,2016,40,18-49 yr,0,0
New York - Rochester,EIP,2016-17,2016,41,18-49 yr,0.2,0.2
New York - Rochester,EIP,2016-17,2016,42,18-49 yr,0.2,0
New York - Rochester,EIP,2016-17,2016,43,18-49 yr,0.6,0.4
New York - Rochester,EIP,2016-17,2016,44,18-49 yr,0.6,0
New York - Rochester,EIP,2016-17,2016,45,18-49 yr,0.6,0
New York - Rochester,EIP,2016-17,2016,46,18-49 yr,0.9,0.2
New York - Rochester,EIP,2016-17,2016,47,18-49 yr,0.9,0
New York - Rochester,EIP,2016-17,2016,48,18-49 yr,0.9,0
New York - Rochester,EIP,2016-17,2016,49,18-49 yr,0.9,0
New York - Rochester,EIP,2016-17,2016,50,18-49 yr,0.9,0
New York - Rochester,EIP,2016-17,2016,51,18-49 yr,0.9,0
New York - Rochester,EIP,2016-17,2016,52,18-49 yr,1.3,0.4
New York - Rochester,EIP,2016-17,2017,1,18-49 yr,1.7,0.4
New York - Rochester,EIP,2016-17,2017,2,18-49 yr,2.8,1.1
New York - Rochester,EIP,2016-17,2017,3,18-49 yr,4.5,1.7
New York - Rochester,EIP,2016-17,2017,4,18-49 yr,5.6,1.1
New York - Rochester,EIP,2016-17,2017,5,18-49 yr,7.3,1.7
New York - Rochester,EIP,2016-17,2017,6,18-49 yr,10.1,2.8
New York - Rochester,EIP,2016-17,2017,7,18-49 yr,12.5,2.4
New York - Rochester,EIP,2016-17,2017,8,18-49 yr,16.4,3.9
New York - Rochester,EIP,2016-17,2017,9,18-49 yr,18.7,2.4
New York - Rochester,EIP,2016-17,2017,10,18-49 yr,19.6,0.9
New York - Rochester,EIP,2016-17,2017,11,18-49 yr,20.3,0.6
New York - Rochester,EIP,2016-17,2017,12,18-49 yr,21.8,1.5
New York - Rochester,EIP,2016-17,2017,13,18-49 yr,22.6,0.9
New York - Rochester,EIP,2016-17,2017,14,18-49 yr,23.7,1.1
New York - Rochester,EIP,2016-17,2017,15,18-49 yr,24.6,0.9
New York - Rochester,EIP,2016-17,2017,16,18-49 yr,25.4,0.9
New York - Rochester,EIP,2016-17,2017,17,18-49 yr,25.9,0.4
New York - Rochester,EIP,2016-17,2016,40,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,41,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,42,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,43,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,44,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,45,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,46,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,47,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,48,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,49,50-64 yr,0,0
New York - Rochester,EIP,2016-17,2016,50,50-64 yr,0.8,0.8
New York - Rochester,EIP,2016-17,2016,51,50-64 yr,1.2,0.4
New York - Rochester,EIP,2016-17,2016,52,50-64 yr,3.3,2.1
New York - Rochester,EIP,2016-17,2017,1,50-64 yr,6.2,2.9
New York - Rochester,EIP,2016-17,2017,2,50-64 yr,9.5,3.3
New York - Rochester,EIP,2016-17,2017,3,50-64 yr,13.6,4.1
New York - Rochester,EIP,2016-17,2017,4,50-64 yr,16.9,3.3
New York - Rochester,EIP,2016-17,2017,5,50-64 yr,20.5,3.7
New York - Rochester,EIP,2016-17,2017,6,50-64 yr,25.9,5.3
New York - Rochester,EIP,2016-17,2017,7,50-64 yr,32.5,6.6
New York - Rochester,EIP,2016-17,2017,8,50-64 yr,39.9,7.4
New York - Rochester,EIP,2016-17,2017,9,50-64 yr,42.7,2.9
New York - Rochester,EIP,2016-17,2017,10,50-64 yr,45.2,2.5
New York - Rochester,EIP,2016-17,2017,11,50-64 yr,46.9,1.6
New York - Rochester,EIP,2016-17,2017,12,50-64 yr,48.9,2.1
New York - Rochester,EIP,2016-17,2017,13,50-64 yr,52.6,3.7
New York - Rochester,EIP,2016-17,2017,14,50-64 yr,54.3,1.6
New York - Rochester,EIP,2016-17,2017,15,50-64 yr,55.9,1.6
New York - Rochester,EIP,2016-17,2017,16,50-64 yr,55.9,0
New York - Rochester,EIP,2016-17,2017,17,50-64 yr,57.1,1.2
New York - Rochester,EIP,2016-17,2016,40,65+ yr,0.5,0.5
New York - Rochester,EIP,2016-17,2016,41,65+ yr,1,0.5
New York - Rochester,EIP,2016-17,2016,42,65+ yr,1.6,0.5
New York - Rochester,EIP,2016-17,2016,43,65+ yr,1.6,0
New York - Rochester,EIP,2016-17,2016,44,65+ yr,1.6,0
New York - Rochester,EIP,2016-17,2016,45,65+ yr,2.1,0.5
New York - Rochester,EIP,2016-17,2016,46,65+ yr,2.1,0
New York - Rochester,EIP,2016-17,2016,47,65+ yr,2.1,0
New York - Rochester,EIP,2016-17,2016,48,65+ yr,2.1,0
New York - Rochester,EIP,2016-17,2016,49,65+ yr,3.6,1.6
New York - Rochester,EIP,2016-17,2016,50,65+ yr,4.7,1
New York - Rochester,EIP,2016-17,2016,51,65+ yr,9.9,5.2
New York - Rochester,EIP,2016-17,2016,52,65+ yr,28.1,18.2
New York - Rochester,EIP,2016-17,2017,1,65+ yr,40.6,12.5
New York - Rochester,EIP,2016-17,2017,2,65+ yr,51,10.4
New York - Rochester,EIP,2016-17,2017,3,65+ yr,64.5,13.5
New York - Rochester,EIP,2016-17,2017,4,65+ yr,79.6,15.1
New York - Rochester,EIP,2016-17,2017,5,65+ yr,96.7,17.2
New York - Rochester,EIP,2016-17,2017,6,65+ yr,114.4,17.7
New York - Rochester,EIP,2016-17,2017,7,65+ yr,150.8,36.4
New York - Rochester,EIP,2016-17,2017,8,65+ yr,182.6,31.7
New York - Rochester,EIP,2016-17,2017,9,65+ yr,196.6,14
New York - Rochester,EIP,2016-17,2017,10,65+ yr,208.6,12
New York - Rochester,EIP,2016-17,2017,11,65+ yr,220,11.4
New York - Rochester,EIP,2016-17,2017,12,65+ yr,227.8,7.8
New York - Rochester,EIP,2016-17,2017,13,65+ yr,234.6,6.8
New York - Rochester,EIP,2016-17,2017,14,65+ yr,242.4,7.8
New York - Rochester,EIP,2016-17,2017,15,65+ yr,253.3,10.9
New York - Rochester,EIP,2016-17,2017,16,65+ yr,258.5,5.2
New York - Rochester,EIP,2016-17,2017,17,65+ yr,263.2,4.7
New York - Rochester,EIP,2016-17,2016,40,Overall,0.1,0.1
New York - Rochester,EIP,2016-17,2016,41,Overall,0.3,0.2
New York - Rochester,EIP,2016-17,2016,42,Overall,0.4,0.1
New York - Rochester,EIP,2016-17,2016,43,Overall,0.5,0.2
New York - Rochester,EIP,2016-17,2016,44,Overall,0.5,0
New York - Rochester,EIP,2016-17,2016,45,Overall,0.6,0.1
New York - Rochester,EIP,2016-17,2016,46,Overall,0.7,0.1
New York - Rochester,EIP,2016-17,2016,47,Overall,0.7,0
New York - Rochester,EIP,2016-17,2016,48,Overall,0.7,0
New York - Rochester,EIP,2016-17,2016,49,Overall,1.1,0.4
New York - Rochester,EIP,2016-17,2016,50,Overall,1.5,0.4
New York - Rochester,EIP,2016-17,2016,51,Overall,2.5,1.1
New York - Rochester,EIP,2016-17,2016,52,Overall,6.4,3.9
New York - Rochester,EIP,2016-17,2017,1,Overall,9.4,3
New York - Rochester,EIP,2016-17,2017,2,Overall,12.4,3
New York - Rochester,EIP,2016-17,2017,3,Overall,16.5,4.1
New York - Rochester,EIP,2016-17,2017,4,Overall,20.4,3.9
New York - Rochester,EIP,2016-17,2017,5,Overall,25.1,4.7
New York - Rochester,EIP,2016-17,2017,6,Overall,31,5.9
New York - Rochester,EIP,2016-17,2017,7,Overall,39.9,8.9
New York - Rochester,EIP,2016-17,2017,8,Overall,49.2,9.3
New York - Rochester,EIP,2016-17,2017,9,Overall,53.3,4
New York - Rochester,EIP,2016-17,2017,10,Overall,56.4,3.1
New York - Rochester,EIP,2016-17,2017,11,Overall,59,2.6
New York - Rochester,EIP,2016-17,2017,12,Overall,61.6,2.6
New York - Rochester,EIP,2016-17,2017,13,Overall,64.3,2.6
New York - Rochester,EIP,2016-17,2017,14,Overall,66.5,2.2
New York - Rochester,EIP,2016-17,2017,15,Overall,69.2,2.7
New York - Rochester,EIP,2016-17,2017,16,Overall,70.6,1.4
New York - Rochester,EIP,2016-17,2017,17,Overall,71.8,1.2
New York - Rochester,EIP,2017-18,2017,40,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,41,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,42,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,43,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,44,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,45,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,46,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,47,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,48,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,49,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,50,0-4 yr,0,0
New York - Rochester,EIP,2017-18,2017,51,0-4 yr,1.6,1.6
New York - Rochester,EIP,2017-18,2017,52,0-4 yr,4.9,3.3
New York - Rochester,EIP,2017-18,2018,1,0-4 yr,4.9,0
New York - Rochester,EIP,2017-18,2018,2,0-4 yr,4.9,0
New York - Rochester,EIP,2017-18,2018,3,0-4 yr,8.2,3.3
New York - Rochester,EIP,2017-18,2018,4,0-4 yr,13.1,4.9
New York - Rochester,EIP,2017-18,2018,5,0-4 yr,21.2,8.2
New York - Rochester,EIP,2017-18,2018,6,0-4 yr,null,null
New York - Rochester,EIP,2017-18,2017,40,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,41,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,42,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,43,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,44,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,45,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,46,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,47,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,48,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,49,5-17 yr,0,0
New York - Rochester,EIP,2017-18,2017,50,5-17 yr,0.6,0.6
New York - Rochester,EIP,2017-18,2017,51,5-17 yr,0.6,0
New York - Rochester,EIP,2017-18,2017,52,5-17 yr,0.6,0
New York - Rochester,EIP,2017-18,2018,1,5-17 yr,1.7,1.1
New York - Rochester,EIP,2017-18,2018,2,5-17 yr,1.7,0
New York - Rochester,EIP,2017-18,2018,3,5-17 yr,2.3,0.6
New York - Rochester,EIP,2017-18,2018,4,5-17 yr,4,1.7
New York - Rochester,EIP,2017-18,2018,5,5-17 yr,4,0
New York - Rochester,EIP,2017-18,2018,6,5-17 yr,null,null
New York - Rochester,EIP,2017-18,2017,40,18-49 yr,0.2,0.2
New York - Rochester,EIP,2017-18,2017,41,18-49 yr,0.2,0
New York - Rochester,EIP,2017-18,2017,42,18-49 yr,0.2,0
New York - Rochester,EIP,2017-18,2017,43,18-49 yr,0.2,0
New York - Rochester,EIP,2017-18,2017,44,18-49 yr,0.2,0
New York - Rochester,EIP,2017-18,2017,45,18-49 yr,0.2,0
New York - Rochester,EIP,2017-18,2017,46,18-49 yr,0.4,0.2
New York - Rochester,EIP,2017-18,2017,47,18-49 yr,0.4,0
New York - Rochester,EIP,2017-18,2017,48,18-49 yr,0.4,0
New York - Rochester,EIP,2017-18,2017,49,18-49 yr,1.5,1.1
New York - Rochester,EIP,2017-18,2017,50,18-49 yr,3.4,1.9
New York - Rochester,EIP,2017-18,2017,51,18-49 yr,5.4,1.9
New York - Rochester,EIP,2017-18,2017,52,18-49 yr,8.4,3
New York - Rochester,EIP,2017-18,2018,1,18-49 yr,10.8,2.4
New York - Rochester,EIP,2017-18,2018,2,18-49 yr,14.7,3.9
New York - Rochester,EIP,2017-18,2018,3,18-49 yr,15.9,1.3
New York - Rochester,EIP,2017-18,2018,4,18-49 yr,19.4,3.4
New York - Rochester,EIP,2017-18,2018,5,18-49 yr,24.1,4.7
New York - Rochester,EIP,2017-18,2018,6,18-49 yr,null,null
New York - Rochester,EIP,2017-18,2017,40,50-64 yr,0.4,0.4
New York - Rochester,EIP,2017-18,2017,41,50-64 yr,0.4,0
New York - Rochester,EIP,2017-18,2017,42,50-64 yr,0.4,0
New York - Rochester,EIP,2017-18,2017,43,50-64 yr,0.8,0.4
New York - Rochester,EIP,2017-18,2017,44,50-64 yr,0.8,0
New York - Rochester,EIP,2017-18,2017,45,50-64 yr,0.8,0
New York - Rochester,EIP,2017-18,2017,46,50-64 yr,0.8,0
New York - Rochester,EIP,2017-18,2017,47,50-64 yr,1.6,0.8
New York - Rochester,EIP,2017-18,2017,48,50-64 yr,3.3,1.6
New York - Rochester,EIP,2017-18,2017,49,50-64 yr,4.5,1.2
New York - Rochester,EIP,2017-18,2017,50,50-64 yr,8.2,3.7
New York - Rochester,EIP,2017-18,2017,51,50-64 yr,19.3,11.1
New York - Rochester,EIP,2017-18,2017,52,50-64 yr,25.1,5.8
New York - Rochester,EIP,2017-18,2018,1,50-64 yr,36.6,11.5
New York - Rochester,EIP,2017-18,2018,2,50-64 yr,51.8,15.2
New York - Rochester,EIP,2017-18,2018,3,50-64 yr,61.2,9.5
New York - Rochester,EIP,2017-18,2018,4,50-64 yr,71.9,10.7
New York - Rochester,EIP,2017-18,2018,5,50-64 yr,82.2,10.3
New York - Rochester,EIP,2017-18,2018,6,50-64 yr,null,null
New York - Rochester,EIP,2017-18,2017,40,65+ yr,0.5,0.5
New York - Rochester,EIP,2017-18,2017,41,65+ yr,1,0.5
New York - Rochester,EIP,2017-18,2017,42,65+ yr,1.6,0.5
New York - Rochester,EIP,2017-18,2017,43,65+ yr,1.6,0
New York - Rochester,EIP,2017-18,2017,44,65+ yr,1.6,0
New York - Rochester,EIP,2017-18,2017,45,65+ yr,1.6,0
New York - Rochester,EIP,2017-18,2017,46,65+ yr,2.6,1
New York - Rochester,EIP,2017-18,2017,47,65+ yr,3.6,1
New York - Rochester,EIP,2017-18,2017,48,65+ yr,6.2,2.6
New York - Rochester,EIP,2017-18,2017,49,65+ yr,10.4,4.2
New York - Rochester,EIP,2017-18,2017,50,65+ yr,19.8,9.4
New York - Rochester,EIP,2017-18,2017,51,65+ yr,42.1,22.4
New York - Rochester,EIP,2017-18,2017,52,65+ yr,73.3,31.2
New York - Rochester,EIP,2017-18,2018,1,65+ yr,121.7,48.4
New York - Rochester,EIP,2017-18,2018,2,65+ yr,169.6,47.9
New York - Rochester,EIP,2017-18,2018,3,65+ yr,215.9,46.3
New York - Rochester,EIP,2017-18,2018,4,65+ yr,275.2,59.3
New York - Rochester,EIP,2017-18,2018,5,65+ yr,320.9,45.8
New York - Rochester,EIP,2017-18,2018,6,65+ yr,null,null
New York - Rochester,EIP,2017-18,2017,40,Overall,0.3,0.3
New York - Rochester,EIP,2017-18,2017,41,Overall,0.4,0.1
New York - Rochester,EIP,2017-18,2017,42,Overall,0.4,0.1
New York - Rochester,EIP,2017-18,2017,43,Overall,0.5,0.1
New York - Rochester,EIP,2017-18,2017,44,Overall,0.5,0
New York - Rochester,EIP,2017-18,2017,45,Overall,0.5,0
New York - Rochester,EIP,2017-18,2017,46,Overall,0.8,0.3
New York - Rochester,EIP,2017-18,2017,47,Overall,1.1,0.4
New York - Rochester,EIP,2017-18,2017,48,Overall,1.9,0.8
New York - Rochester,EIP,2017-18,2017,49,Overall,3.3,1.4
New York - Rochester,EIP,2017-18,2017,50,Overall,6.6,3.3
New York - Rochester,EIP,2017-18,2017,51,Overall,13.6,7
New York - Rochester,EIP,2017-18,2017,52,Overall,21.5,7.9
New York - Rochester,EIP,2017-18,2018,1,Overall,33.3,11.8
New York - Rochester,EIP,2017-18,2018,2,Overall,46.2,12.9
New York - Rochester,EIP,2017-18,2018,3,Overall,56.9,10.6
New York - Rochester,EIP,2017-18,2018,4,Overall,71.1,14.2
New York - Rochester,EIP,2017-18,2018,5,Overall,83.4,12.3
New York - Rochester,EIP,2017-18,2018,6,Overall,null,null

Disclaimer:
The Influenza Hospitalization Surveillance Network (FluSurv-NET) data are preliminary and subject
to change as more data become available. All incidence rates are unadjusted.  FluSurv-NET conducts
population-based surveillance for laboratory-confirmed influenza related hospitalizations in
children <18 years of age (since 2003-2004 influenza season) and adults (since 2005-2006 influenza
season).  The FluSurv-NET covers over 70 counties in the 10 Emerging Infections Program (EIP)
"states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and additional Influenza Hospitalization"
Surveillance Project (IHSP) states.   The IHSP began during the 2009-2010 season to enhance
"surveillance during the 2009 H1N1 pandemic.  IHSP sites included IA, ID, MI, OK and SD during"
"2009-2010 season; ID, MI, OH, OK, RI, and UT during the 2010-2011 season; MI, OH, RI, and UT during"
"the 2011-2012 season; IA, MI, OH, RI, and UT during the 2012-2013 season; and MI, OH, and UT during"
"the 2013-2014 , 2014-2015 and 2015-2016 seasons.  Cumulative and weekly unadjusted incidence rates"
"(per 100,000 population) are calculated using the National Center for Health Statistics' (NCHS)"
population estimates for the counties included in the surveillance catchment area.  The rates
"provided are likely to be underestimated as influenza-related hospitalizations can be missed,"
"either because testing is not performed, or because cases may be attributed to other causes of"
pneumonia or other common influenza-related complications.
