"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on Feb-14-2018)",,,,,,,
Influenza Division - Centers for Disease Control and Prevention.,,,,,,,
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Entire Network,FluSurv-NET,2016-17,2016,40,65+ yr,0.3,0.3
Entire Network,FluSurv-NET,2016-17,2016,41,65+ yr,0.7,0.4
Entire Network,FluSurv-NET,2016-17,2016,42,65+ yr,1.1,0.4
Entire Network,FluSurv-NET,2016-17,2016,43,65+ yr,1.7,0.6
Entire Network,FluSurv-NET,2016-17,2016,44,65+ yr,2.5,0.8
Entire Network,FluSurv-NET,2016-17,2016,45,65+ yr,3.3,0.8
Entire Network,FluSurv-NET,2016-17,2016,46,65+ yr,4.1,0.8
Entire Network,FluSurv-NET,2016-17,2016,47,65+ yr,5.2,1.1
Entire Network,FluSurv-NET,2016-17,2016,48,65+ yr,7,1.7
Entire Network,FluSurv-NET,2016-17,2016,49,65+ yr,9.6,2.6
Entire Network,FluSurv-NET,2016-17,2016,50,65+ yr,12.7,3.1
Entire Network,FluSurv-NET,2016-17,2016,51,65+ yr,19.9,7.2
Entire Network,FluSurv-NET,2016-17,2016,52,65+ yr,36.5,16.6
Entire Network,FluSurv-NET,2016-17,2017,1,65+ yr,58,21.6
Entire Network,FluSurv-NET,2016-17,2017,2,65+ yr,76.3,18.3
Entire Network,FluSurv-NET,2016-17,2017,3,65+ yr,93.9,17.6
Entire Network,FluSurv-NET,2016-17,2017,4,65+ yr,108.7,14.8
Entire Network,FluSurv-NET,2016-17,2017,5,65+ yr,125.5,16.8
Entire Network,FluSurv-NET,2016-17,2017,6,65+ yr,146,20.5
Entire Network,FluSurv-NET,2016-17,2017,7,65+ yr,167.8,21.9
Entire Network,FluSurv-NET,2016-17,2017,8,65+ yr,191.2,23.4
Entire Network,FluSurv-NET,2016-17,2017,9,65+ yr,205.9,14.7
Entire Network,FluSurv-NET,2016-17,2017,10,65+ yr,218.4,12.5
Entire Network,FluSurv-NET,2016-17,2017,11,65+ yr,229.9,11.4
Entire Network,FluSurv-NET,2016-17,2017,12,65+ yr,242.6,12.7
Entire Network,FluSurv-NET,2016-17,2017,13,65+ yr,253.2,10.6
Entire Network,FluSurv-NET,2016-17,2017,14,65+ yr,262.1,8.8
Entire Network,FluSurv-NET,2016-17,2017,15,65+ yr,268.4,6.3
Entire Network,FluSurv-NET,2016-17,2017,16,65+ yr,272.3,3.9
Entire Network,FluSurv-NET,2016-17,2017,17,65+ yr,274.8,2.5
Entire Network,FluSurv-NET,2016-17,2016,40,Overall,0.1,0.1
Entire Network,FluSurv-NET,2016-17,2016,41,Overall,0.2,0.1
Entire Network,FluSurv-NET,2016-17,2016,42,Overall,0.3,0.1
Entire Network,FluSurv-NET,2016-17,2016,43,Overall,0.4,0.1
Entire Network,FluSurv-NET,2016-17,2016,44,Overall,0.6,0.1
Entire Network,FluSurv-NET,2016-17,2016,45,Overall,0.8,0.2
Entire Network,FluSurv-NET,2016-17,2016,46,Overall,1,0.2
Entire Network,FluSurv-NET,2016-17,2016,47,Overall,1.3,0.3
Entire Network,FluSurv-NET,2016-17,2016,48,Overall,1.7,0.4
Entire Network,FluSurv-NET,2016-17,2016,49,Overall,2.3,0.6
Entire Network,FluSurv-NET,2016-17,2016,50,Overall,3.1,0.8
Entire Network,FluSurv-NET,2016-17,2016,51,Overall,4.7,1.6
Entire Network,FluSurv-NET,2016-17,2016,52,Overall,8,3.3
Entire Network,FluSurv-NET,2016-17,2017,1,Overall,12.2,4.2
Entire Network,FluSurv-NET,2016-17,2017,2,Overall,16,3.8
Entire Network,FluSurv-NET,2016-17,2017,3,Overall,19.9,3.8
Entire Network,FluSurv-NET,2016-17,2017,4,Overall,23.2,3.4
Entire Network,FluSurv-NET,2016-17,2017,5,Overall,27,3.8
Entire Network,FluSurv-NET,2016-17,2017,6,Overall,31.7,4.7
Entire Network,FluSurv-NET,2016-17,2017,7,Overall,36.8,5.1
Entire Network,FluSurv-NET,2016-17,2017,8,Overall,42.1,5.4
Entire Network,FluSurv-NET,2016-17,2017,9,Overall,45.4,3.3
Entire Network,FluSurv-NET,2016-17,2017,10,Overall,48.3,2.9
Entire Network,FluSurv-NET,2016-17,2017,11,Overall,51.1,2.8
Entire Network,FluSurv-NET,2016-17,2017,12,Overall,54.2,3.1
Entire Network,FluSurv-NET,2016-17,2017,13,Overall,57,2.8
Entire Network,FluSurv-NET,2016-17,2017,14,Overall,59,2
Entire Network,FluSurv-NET,2016-17,2017,15,Overall,60.4,1.4
Entire Network,FluSurv-NET,2016-17,2017,16,Overall,61.4,1
Entire Network,FluSurv-NET,2016-17,2017,17,Overall,62,0.6
Entire Network,FluSurv-NET,2017-18,2017,40,0-4 yr,0.1,0.1
Entire Network,FluSurv-NET,2017-18,2017,41,0-4 yr,0.2,0.1
Entire Network,FluSurv-NET,2017-18,2017,42,0-4 yr,0.2,0.1
Entire Network,FluSurv-NET,2017-18,2017,43,0-4 yr,0.3,0.1
Entire Network,FluSurv-NET,2017-18,2017,44,0-4 yr,0.6,0.2
Entire Network,FluSurv-NET,2017-18,2017,45,0-4 yr,0.7,0.2
Entire Network,FluSurv-NET,2017-18,2017,46,0-4 yr,1,0.3
Entire Network,FluSurv-NET,2017-18,2017,47,0-4 yr,1.8,0.7
Entire Network,FluSurv-NET,2017-18,2017,48,0-4 yr,2.7,0.9
Entire Network,FluSurv-NET,2017-18,2017,49,0-4 yr,3.3,0.7
Entire Network,FluSurv-NET,2017-18,2017,50,0-4 yr,5.2,1.9
Entire Network,FluSurv-NET,2017-18,2017,51,0-4 yr,7.9,2.7
Entire Network,FluSurv-NET,2017-18,2017,52,0-4 yr,13.7,5.8
Entire Network,FluSurv-NET,2017-18,2018,1,0-4 yr,18.4,4.6
Entire Network,FluSurv-NET,2017-18,2018,2,0-4 yr,23.3,5
Entire Network,FluSurv-NET,2017-18,2018,3,0-4 yr,27.9,4.6
Entire Network,FluSurv-NET,2017-18,2018,4,0-4 yr,35,7.1
Entire Network,FluSurv-NET,2017-18,2018,5,0-4 yr,40,5
Entire Network,FluSurv-NET,2017-18,2018,6,0-4 yr,null,null
Entire Network,FluSurv-NET,2017-18,2017,40,5-17 yr,0,0
Entire Network,FluSurv-NET,2017-18,2017,41,5-17 yr,0.1,0
Entire Network,FluSurv-NET,2017-18,2017,42,5-17 yr,0.1,0
Entire Network,FluSurv-NET,2017-18,2017,43,5-17 yr,0.1,0
Entire Network,FluSurv-NET,2017-18,2017,44,5-17 yr,0.2,0.1
Entire Network,FluSurv-NET,2017-18,2017,45,5-17 yr,0.3,0.1
Entire Network,FluSurv-NET,2017-18,2017,46,5-17 yr,0.5,0.1
Entire Network,FluSurv-NET,2017-18,2017,47,5-17 yr,0.7,0.3
Entire Network,FluSurv-NET,2017-18,2017,48,5-17 yr,0.9,0.2
Entire Network,FluSurv-NET,2017-18,2017,49,5-17 yr,1.2,0.2
Entire Network,FluSurv-NET,2017-18,2017,50,5-17 yr,1.7,0.6
Entire Network,FluSurv-NET,2017-18,2017,51,5-17 yr,2.5,0.8
Entire Network,FluSurv-NET,2017-18,2017,52,5-17 yr,3.5,1
Entire Network,FluSurv-NET,2017-18,2018,1,5-17 yr,4.3,0.8
Entire Network,FluSurv-NET,2017-18,2018,2,5-17 yr,5.9,1.6
Entire Network,FluSurv-NET,2017-18,2018,3,5-17 yr,7.2,1.3
Entire Network,FluSurv-NET,2017-18,2018,4,5-17 yr,8.8,1.6
Entire Network,FluSurv-NET,2017-18,2018,5,5-17 yr,10.3,1.5
Entire Network,FluSurv-NET,2017-18,2018,6,5-17 yr,null,null
Entire Network,FluSurv-NET,2017-18,2017,40,18-49 yr,0.1,0.1
Entire Network,FluSurv-NET,2017-18,2017,41,18-49 yr,0.1,0
Entire Network,FluSurv-NET,2017-18,2017,42,18-49 yr,0.2,0.1
Entire Network,FluSurv-NET,2017-18,2017,43,18-49 yr,0.2,0.1
Entire Network,FluSurv-NET,2017-18,2017,44,18-49 yr,0.4,0.1
Entire Network,FluSurv-NET,2017-18,2017,45,18-49 yr,0.5,0.1
Entire Network,FluSurv-NET,2017-18,2017,46,18-49 yr,0.7,0.2
Entire Network,FluSurv-NET,2017-18,2017,47,18-49 yr,1,0.3
Entire Network,FluSurv-NET,2017-18,2017,48,18-49 yr,1.4,0.4
Entire Network,FluSurv-NET,2017-18,2017,49,18-49 yr,1.9,0.5
Entire Network,FluSurv-NET,2017-18,2017,50,18-49 yr,2.7,0.8
Entire Network,FluSurv-NET,2017-18,2017,51,18-49 yr,4.2,1.5
Entire Network,FluSurv-NET,2017-18,2017,52,18-49 yr,6.5,2.3
Entire Network,FluSurv-NET,2017-18,2018,1,18-49 yr,9.1,2.6
Entire Network,FluSurv-NET,2017-18,2018,2,18-49 yr,12.2,3.1
Entire Network,FluSurv-NET,2017-18,2018,3,18-49 yr,14.7,2.5
Entire Network,FluSurv-NET,2017-18,2018,4,18-49 yr,16.9,2.1
Entire Network,FluSurv-NET,2017-18,2018,5,18-49 yr,18.3,1.4
Entire Network,FluSurv-NET,2017-18,2018,6,18-49 yr,null,null
Entire Network,FluSurv-NET,2017-18,2017,40,50-64 yr,0.2,0.2
Entire Network,FluSurv-NET,2017-18,2017,41,50-64 yr,0.3,0.1
Entire Network,FluSurv-NET,2017-18,2017,42,50-64 yr,0.5,0.2
Entire Network,FluSurv-NET,2017-18,2017,43,50-64 yr,0.8,0.3
Entire Network,FluSurv-NET,2017-18,2017,44,50-64 yr,1.1,0.3
Entire Network,FluSurv-NET,2017-18,2017,45,50-64 yr,1.6,0.5
Entire Network,FluSurv-NET,2017-18,2017,46,50-64 yr,2.2,0.6
Entire Network,FluSurv-NET,2017-18,2017,47,50-64 yr,3.1,0.9
Entire Network,FluSurv-NET,2017-18,2017,48,50-64 yr,4.1,1
Entire Network,FluSurv-NET,2017-18,2017,49,50-64 yr,5.4,1.3
Entire Network,FluSurv-NET,2017-18,2017,50,50-64 yr,8.1,2.7
Entire Network,FluSurv-NET,2017-18,2017,51,50-64 yr,13.6,5.5
Entire Network,FluSurv-NET,2017-18,2017,52,50-64 yr,21.4,7.9
Entire Network,FluSurv-NET,2017-18,2018,1,50-64 yr,32,10.6
Entire Network,FluSurv-NET,2017-18,2018,2,50-64 yr,41.9,9.8
Entire Network,FluSurv-NET,2017-18,2018,3,50-64 yr,50.3,8.5
Entire Network,FluSurv-NET,2017-18,2018,4,50-64 yr,57.5,7.2
Entire Network,FluSurv-NET,2017-18,2018,5,50-64 yr,63.1,5.6
Entire Network,FluSurv-NET,2017-18,2018,6,50-64 yr,null,null
Entire Network,FluSurv-NET,2017-18,2017,40,65+ yr,0.5,0.5
Entire Network,FluSurv-NET,2017-18,2017,41,65+ yr,1,0.5
Entire Network,FluSurv-NET,2017-18,2017,42,65+ yr,2.1,1.1
Entire Network,FluSurv-NET,2017-18,2017,43,65+ yr,3,0.9
Entire Network,FluSurv-NET,2017-18,2017,44,65+ yr,3.9,0.9
Entire Network,FluSurv-NET,2017-18,2017,45,65+ yr,5,1.1
Entire Network,FluSurv-NET,2017-18,2017,46,65+ yr,6.5,1.5
Entire Network,FluSurv-NET,2017-18,2017,47,65+ yr,9.2,2.7
Entire Network,FluSurv-NET,2017-18,2017,48,65+ yr,14.2,5
Entire Network,FluSurv-NET,2017-18,2017,49,65+ yr,20.4,6.2
Entire Network,FluSurv-NET,2017-18,2017,50,65+ yr,30,9.7
Entire Network,FluSurv-NET,2017-18,2017,51,65+ yr,49.8,19.8
Entire Network,FluSurv-NET,2017-18,2017,52,65+ yr,89,39.2
Entire Network,FluSurv-NET,2017-18,2018,1,65+ yr,135.3,46.3
Entire Network,FluSurv-NET,2017-18,2018,2,65+ yr,175.8,40.5
Entire Network,FluSurv-NET,2017-18,2018,3,65+ yr,211.6,35.8
Entire Network,FluSurv-NET,2017-18,2018,4,65+ yr,242.4,30.8
Entire Network,FluSurv-NET,2017-18,2018,5,65+ yr,263.6,21.2
Entire Network,FluSurv-NET,2017-18,2018,6,65+ yr,null,null
Entire Network,FluSurv-NET,2017-18,2017,40,Overall,0.1,0.1
Entire Network,FluSurv-NET,2017-18,2017,41,Overall,0.2,0.1
Entire Network,FluSurv-NET,2017-18,2017,42,Overall,0.5,0.2
Entire Network,FluSurv-NET,2017-18,2017,43,Overall,0.7,0.2
Entire Network,FluSurv-NET,2017-18,2017,44,Overall,1,0.3
Entire Network,FluSurv-NET,2017-18,2017,45,Overall,1.3,0.3
Entire Network,FluSurv-NET,2017-18,2017,46,Overall,1.8,0.4
Entire Network,FluSurv-NET,2017-18,2017,47,Overall,2.5,0.7
Entire Network,FluSurv-NET,2017-18,2017,48,Overall,3.6,1.1
Entire Network,FluSurv-NET,2017-18,2017,49,Overall,5,1.4
Entire Network,FluSurv-NET,2017-18,2017,50,Overall,7.4,2.4
Entire Network,FluSurv-NET,2017-18,2017,51,Overall,12.1,4.7
Entire Network,FluSurv-NET,2017-18,2017,52,Overall,20.4,8.3
Entire Network,FluSurv-NET,2017-18,2018,1,Overall,30.3,9.8
Entire Network,FluSurv-NET,2017-18,2018,2,Overall,39.5,9.3
Entire Network,FluSurv-NET,2017-18,2018,3,Overall,47.6,8
Entire Network,FluSurv-NET,2017-18,2018,4,Overall,54.7,7.2
Entire Network,FluSurv-NET,2017-18,2018,5,Overall,59.9,5.1
Entire Network,FluSurv-NET,2017-18,2018,6,Overall,null,null
,,,,,,,
Disclaimer:,,,,,,,
The Influenza Hospitalization Surveillance Network (FluSurv-NET) data are preliminary and subject,,,,,,,
to change as more data become available. All incidence rates are unadjusted.  FluSurv-NET conducts,,,,,,,
population-based surveillance for laboratory-confirmed influenza related hospitalizations in,,,,,,,
children <18 years of age (since 2003-2004 influenza season) and adults (since 2005-2006 influenza,,,,,,,
season).  The FluSurv-NET covers over 70 counties in the 10 Emerging Infections Program (EIP),,,,,,,
"states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and additional Influenza Hospitalization",,,,,,,
Surveillance Project (IHSP) states.   The IHSP began during the 2009-2010 season to enhance,,,,,,,
"surveillance during the 2009 H1N1 pandemic.  IHSP sites included IA, ID, MI, OK and SD during",,,,,,,
"2009-2010 season; ID, MI, OH, OK, RI, and UT during the 2010-2011 season; MI, OH, RI, and UT during",,,,,,,
"the 2011-2012 season; IA, MI, OH, RI, and UT during the 2012-2013 season; and MI, OH, and UT during",,,,,,,
"the 2013-2014 , 2014-2015 and 2015-2016 seasons.  Cumulative and weekly unadjusted incidence rates",,,,,,,
"(per 100,000 population) are calculated using the National Center for Health Statistics' (NCHS)",,,,,,,
population estimates for the counties included in the surveillance catchment area.  The rates,,,,,,,
"provided are likely to be underestimated as influenza-related hospitalizations can be missed,",,,,,,,
"either because testing is not performed, or because cases may be attributed to other causes of",,,,,,,
pneumonia or other common influenza-related complications.,,,,,,,
